"UF","Ano","Mes","Qtde_Focos","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
42,2020,7,89,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
43,2020,7,201,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
50,2020,7,1305,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
51,2020,7,2429,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
52,2020,7,402,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
53,2020,7,25,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
11,2020,8,3087,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
12,2020,8,3578,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
13,2020,8,8030,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
14,2020,8,14,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
15,2020,8,10865,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
16,2020,8,16,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
17,2020,8,1714,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
21,2020,8,2162,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
22,2020,8,919,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
23,2020,8,209,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
24,2020,8,30,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
25,2020,8,50,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
26,2020,8,18,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
27,2020,8,5,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
28,2020,8,1,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
29,2020,8,437,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
31,2020,8,1155,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
32,2020,8,25,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
33,2020,8,162,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
35,2020,8,1111,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
41,2020,8,801,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
42,2020,8,977,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
43,2020,8,1404,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
50,2020,8,2508,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
51,2020,8,10430,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
52,2020,8,964,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
53,2020,8,22,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.86383667,28.63,NA,NA,18.03099815,15.24421117,22.5051118,19.02682668,16.68,14.10201699
11,2020,9,4202,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
12,2020,9,3357,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
13,2020,9,4270,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
14,2020,9,62,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
15,2020,9,10876,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
16,2020,9,84,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
17,2020,9,3977,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
21,2020,9,4403,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
22,2020,9,2772,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
23,2020,9,440,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
24,2020,9,106,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
25,2020,9,156,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
26,2020,9,128,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
27,2020,9,4,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
28,2020,9,0,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
29,2020,9,1918,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
31,2020,9,3467,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
32,2020,9,131,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
33,2020,9,237,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
35,2020,9,2254,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
41,2020,9,702,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
42,2020,9,203,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
43,2020,9,263,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
50,2020,9,3097,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
51,2020,9,20312,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
52,2020,9,1825,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
53,2020,9,83,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
11,2020,10,2413,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
12,2020,10,1652,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
13,2020,10,1265,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
14,2020,10,113,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
15,2020,10,8052,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
16,2020,10,527,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
17,2020,10,2192,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
21,2020,10,3394,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
22,2020,10,3437,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
23,2020,10,913,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
24,2020,10,175,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
25,2020,10,248,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
26,2020,10,270,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
27,2020,10,25,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
28,2020,10,4,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
29,2020,10,3666,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
31,2020,10,2404,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
32,2020,10,82,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
33,2020,10,52,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
35,2020,10,995,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
41,2020,10,352,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
42,2020,10,172,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
43,2020,10,196,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
50,2020,10,1949,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
51,2020,10,5259,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
52,2020,10,1622,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
53,2020,10,39,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
11,2020,11,509,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
12,2020,11,129,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
13,2020,11,374,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
14,2020,11,19,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
15,2020,11,2970,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
16,2020,11,76,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
17,2020,11,520,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
21,2020,11,2481,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
22,2020,11,880,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
23,2020,11,1279,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
24,2020,11,143,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
25,2020,11,181,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
26,2020,11,214,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
27,2020,11,10,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
28,2020,11,3,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
29,2020,11,447,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
31,2020,11,281,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
32,2020,11,10,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
33,2020,11,9,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
35,2020,11,115,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
41,2020,11,186,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
42,2020,11,69,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
43,2020,11,110,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
50,2020,11,299,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
51,2020,11,1919,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
52,2020,11,229,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
53,2020,11,1,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
11,2020,12,144,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
12,2020,12,11,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
13,2020,12,175,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
14,2020,12,58,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
15,2020,12,2184,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
16,2020,12,38,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
17,2020,12,211,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
21,2020,12,1228,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
22,2020,12,448,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
23,2020,12,956,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
24,2020,12,155,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
25,2020,12,183,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
26,2020,12,193,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
27,2020,12,28,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
28,2020,12,15,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
29,2020,12,257,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
31,2020,12,97,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
32,2020,12,22,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
33,2020,12,4,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
35,2020,12,15,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
41,2020,12,40,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
42,2020,12,16,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
43,2020,12,52,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
50,2020,12,195,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
51,2020,12,612,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
52,2020,12,70,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
53,2020,12,1,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
11,2021,1,47,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
12,2021,1,5,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
13,2021,1,37,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
14,2021,1,63,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
15,2021,1,248,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
16,2021,1,0,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
17,2021,1,76,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
21,2021,1,228,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
22,2021,1,79,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
23,2021,1,187,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
24,2021,1,63,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
25,2021,1,40,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
26,2021,1,63,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
27,2021,1,21,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
28,2021,1,12,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
29,2021,1,220,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
31,2021,1,96,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
32,2021,1,44,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
33,2021,1,18,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
