"Ano","CodIbge","Latitude","Longitude","AreaKm2","Desmatada","Incremento","Floresta","Nuvem","NaoObservado","NaoFloresta","Hidrografia","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2013,1304401,-2.8349,-57.83095,2915,96,0.8,89,39.9,0.1,1689.6,1000.4,10.10419065,7.373384114,NA,NA,NA,NA,6.7284676,4.91,NA,NA,NA,NA,2.591952604,1.891439187,11.48,8.508175373
2014,1300029,-3.67425,-65.34586,6027,329.5,6.2,5443.4,88.5,0,38,127.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300060,-3.42104,-68.34925,4903,115.2,0.5,3646.4,705.3,0,222.5,213.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300086,-3.47332,-61.6709,2473,199.8,0.6,1998.4,21.2,0,34.6,219,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300102,-4.15477,-62.08065,5852,82.2,0.7,4547.8,146.4,0.3,640.6,434.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300144,-7.59202,-59.44152,54490,2021.1,80.1,51566.7,57.8,15.2,625,204.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300201,-5.67098,-71.72825,80005,242.4,0.7,58186.2,20875.1,288.9,16.5,395.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300300,-3.83163,-59.45109,7636,1280.8,14.5,3943.2,931.7,0.1,464.3,1015.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300409,-0.14071,-63.18572,124163,206.6,1.9,95768.2,6582.9,45.3,17060.1,4499.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300508,-3.13292,-57.23915,5760,795.5,6.2,2750.7,849,0.1,408.6,956.1,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300607,-5.49767,-70.32124,9146,190.7,0.5,6475.9,2258.9,15.7,0,204.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300631,-4.54242,-61.73805,17411,218,2.5,12911.7,2820.2,2.2,886.1,572.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300680,-3.15669,-57.90464,2588,207.7,1.8,934.3,187.5,0,852.8,405.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300706,-8.81858,-68.00168,22595,2272.6,66.2,19645.1,493.4,1.5,58.4,124,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300805,-5.33176,-59.23777,44452,542.5,2.4,35924.9,5546.3,13.1,586.5,1838.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300839,-3.0546,-61.93934,9550,242.9,1.3,8592.4,105.1,0.1,181.9,427.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1300904,-7.45596,-63.90278,30278,1038.5,16.2,27833.2,115.8,5.4,988.3,296.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301001,-5.17242,-67.49476,26469,294.7,1.1,25649.9,104.7,7.1,12.7,399.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301100,-3.749,-60.14701,6127,1120.4,0.5,3449.8,1159,0.2,80.7,316.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301159,-3.30477,-59.55597,2641,538,3.7,683.7,83.3,0.2,707.8,628,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301209,-4.03545,-63.53466,58828,779.3,3.4,50445.9,4016.5,1.4,823.1,2761.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301308,-3.12907,-63.20401,18944,266.8,3,16414,93,0.2,729.2,1440.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301407,-7.04074,-70.12601,15608,381.3,3.3,14866.8,0.8,5.3,172.1,181.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301506,-7.61678,-70.19515,7793,290.6,17.6,7412.8,21.5,5.2,0.1,62.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301605,-2.54594,-66.9133,12392,102.7,1.7,6504.4,4816.2,2.1,154.1,812.5,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301654,-7.25158,-72.74345,7984,484.8,1.8,7278.9,6.2,0,206.9,7.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301704,-7.51084,-62.5992,33428,718.5,13.5,24185.1,4621.8,2.1,3116.3,784.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301803,-7.14334,-71.42004,12595,229.8,1.1,12227.1,0.7,0.6,66.6,70.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301852,-3.08591,-60.66479,2229,487.7,2.8,1293.6,11,0,132.9,303.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301902,-3.13511,-58.81276,8927,1755.6,7.9,4126.7,549.3,0.5,829.3,1665.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1301951,-6.72683,-67.90389,26042,132.3,3.2,24572.2,1044.2,1.5,3.3,288.5,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302009,-2.54458,-58.65656,4245,139.3,0.8,906.9,2870.8,0,155.6,172.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302108,-1.38598,-68.79404,57555,59,0.6,39175.5,16710.9,86.8,2.6,1520.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302207,-3.37471,-66.45025,19849,153.1,3.4,16125.5,2686.2,8.9,142.1,733.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302306,-4.50575,-68.24058,71756,242,2.6,64662.6,5585.4,6.9,97.6,1161.5,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302405,-8.38295,-65.70994,69672,3616.1,135.5,62725.2,1082.7,8.8,1793.3,445.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302504,-3.27671,-60.71178,7381,797.8,3.5,3915.9,438.6,0.1,805.6,1423,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302553,-3.73889,-60.65552,4001,495.4,0.1,2697.7,414.5,0,106.3,287.1,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302603,-2.5729,-60.37242,11473,1256.6,2.1,7540.6,1124.8,0.2,3,1547.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302702,-6.78709,-61.11001,48689,1751.5,29.3,35084.7,6862.1,17.4,4146.5,826.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302801,-2.61234,-64.70305,17221,119.2,2.2,13093.9,1551.3,5.3,604.6,1846.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1302900,-5.24148,-58.19462,40090,1356.8,13.5,36292.5,271.4,2.1,872.3,1294.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303007,-1.08094,-58.4439,14132,486.3,2.7,6121.3,6070.2,1.9,344.4,1107.9,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303106,-4.02487,-58.58633,5625,424.6,2.5,3111.3,1376.8,0.3,281,431,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303205,-1.51628,-61.51599,38114,120.3,1.3,33066.6,3355.9,0.6,211.9,1358.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303304,-6.83379,-60.23604,41452,1001.8,25.9,35808.9,2250.6,27.9,1620.2,742.6,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303403,-2.78735,-56.68566,5958,977.4,5.6,1132.7,433.5,0,1133.2,2281.2,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303502,-7.76452,-68.19675,42877,249.5,9.8,41798.1,541.7,2.2,23.7,261.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303536,-0.65847,-60.17004,25568,745.6,6.5,15092.8,6301.1,5.6,1.1,3421.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303569,-2.50853,-59.60122,5838,575.3,1.2,4261.5,989.8,1.1,0,10.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303601,-0.25129,-64.98731,64130,217.8,0.9,54397.2,7872.1,63.8,950.8,628.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303700,-3.08079,-69.06723,12737,139.6,2,11544.5,452.7,58.5,90.4,451.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303809,0.35952,-68.17017,112476,1205.8,1.9,62238.2,46707.8,352.2,489.7,1482.3,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303908,-4.73714,-69.52392,20467,179.8,1.2,15176.1,4436.7,0.3,86.3,587.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1303957,-1.89625,-58.81001,10776,215,4.7,7455.6,2413.4,0.5,65.7,625.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304005,-2.85099,-58.49614,3758,435.5,1.3,1742,853.1,0,128.7,598.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304062,-4.02878,-69.69786,3343,162.4,3.8,2930.6,172.6,24.1,1.3,52,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304104,-5.93398,-65.97188,90962,323.2,2.9,79556.2,7418.2,1.9,2161.1,1501.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304203,-4.41301,-65.57764,24186,658.6,15.7,21823.2,808.8,1.8,168.9,724.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304237,-2.57583,-67.47268,6619,85,1.3,5875.9,273.3,1.7,67.4,315.7,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304260,-3.20648,-65.43058,10448,255.9,8.7,9551.1,108.8,0,100.4,431.8,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304302,-1.24938,-58.78714,28012,344,1.5,21242.2,5355.4,1,423,646.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2014,1304401,-2.8349,-57.83095,2915,96.8,0.8,124.4,3.8,0,1689.6,1000.4,12.1,9.701576306,20.73386358,16.62406278,NA,NA,8.87856,7.2,NA,NA,NA,NA,4.968944099,4.029527031,12.1,9.701576306
2015,1300029,-3.67425,-65.34586,6027,330.1,0.6,5415.1,116.2,0,38,127.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300060,-3.42104,-68.34925,4903,115.8,0.6,2993,1358.1,0,222.5,213.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300086,-3.47332,-61.6709,2473,200.7,1,1764.7,254,0,34.6,219,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300102,-4.15477,-62.08065,5852,82.8,0.6,4190.2,503.7,0,640.6,434.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300144,-7.59202,-59.44152,54490,2128.3,107.2,51532.5,0,0,625,204.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300201,-5.67098,-71.72825,80005,242.4,0.1,74613.8,4736.4,0,16.5,395.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300300,-3.83163,-59.45109,7636,1304,23.2,4836.4,15.4,0,464.3,1015.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300409,-0.14071,-63.18572,124163,206.9,0.3,94926.4,7469.7,0,17060.1,4499.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300508,-3.13292,-57.23915,5760,801.2,5.7,3592.4,1.7,0,408.6,956.1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300607,-5.49767,-70.32124,9146,191.8,1.1,8310.5,438.9,0,0,204.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300631,-4.54242,-61.73805,17411,220.5,2.5,15152.4,579.2,0,886.1,572.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300680,-3.15669,-57.90464,2588,208.3,0.5,1121,0.2,0,852.8,405.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300706,-8.81858,-68.00168,22595,2320.1,47.5,20062.2,30.3,0,58.4,124,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300805,-5.33176,-59.23777,44452,546.6,4.2,41021.9,458.3,0,586.5,1838.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300839,-3.0546,-61.93934,9550,246.6,3.7,8498.3,195.6,0,181.9,427.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1300904,-7.45596,-63.90278,30278,1052.9,14.5,27711.9,228.1,0,988.3,296.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301001,-5.17242,-67.49476,26469,295.1,0.3,25741.3,20,0,12.7,399.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301100,-3.749,-60.14701,6127,1125.4,5.1,4598.7,5.3,0,80.7,316.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301159,-3.30477,-59.55597,2641,547.5,9.5,691.4,66.3,0,707.8,628,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301209,-4.03545,-63.53466,58828,780.1,0.7,54119.8,343.2,0,823.1,2761.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301308,-3.12907,-63.20401,18944,267.8,1,15996.1,510.1,0,729.2,1440.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301407,-7.04074,-70.12601,15608,381.5,0.1,14362.8,509.9,0,172.1,181.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301506,-7.61678,-70.19515,7793,295.9,5.4,7285.1,149.1,0,0.1,62.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301605,-2.54594,-66.9133,12392,103.5,0.8,10247,1074.9,0,154.1,812.5,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301654,-7.25158,-72.74345,7984,489.5,4.7,7120.9,159.5,0,206.9,7.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301704,-7.51084,-62.5992,33428,727.7,9.1,28798.5,1.3,0,3116.3,784.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301803,-7.14334,-71.42004,12595,234.3,4.5,11208.7,1015.2,0,66.6,70.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301852,-3.08591,-60.66479,2229,491.5,3.7,1300.8,0,0,132.9,303.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301902,-3.13511,-58.81276,8927,1761.6,6,4554.5,116,0,829.3,1665.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1301951,-6.72683,-67.90389,26042,133.3,1,23167.1,2449.8,0,3.3,288.5,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302009,-2.54458,-58.65656,4245,140.2,0.8,3587.9,188.9,0,155.6,172.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302108,-1.38598,-68.79404,57555,59,0,39478.5,16494.7,0,2.6,1520.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302207,-3.37471,-66.45025,19849,153.3,0.2,17497.5,1322.9,0,142.1,733.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302306,-4.50575,-68.24058,71756,243.2,1.1,66680.6,3573.1,0,97.6,1161.5,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302405,-8.38295,-65.70994,69672,3858.7,242.6,63055.9,518.2,0,1793.3,445.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302504,-3.27671,-60.71178,7381,805.8,7.9,4345.9,0.7,0,805.6,1423,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302553,-3.73889,-60.65552,4001,498.5,3.1,3109.1,0,0,106.3,287.1,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302603,-2.5729,-60.37242,11473,1258.4,1.8,8619.2,44.6,0,3,1547.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302702,-6.78709,-61.11001,48689,1824.9,73.4,41824.6,66.2,0,4146.5,826.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302801,-2.61234,-64.70305,17221,119.3,0.1,13690.3,960.1,0,604.6,1846.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1302900,-5.24148,-58.19462,40090,1366.7,9.8,35540.8,1015.3,0,872.3,1294.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303007,-1.08094,-58.4439,14132,491.1,4.8,11436.3,752.3,0,344.4,1107.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303106,-4.02487,-58.58633,5625,430.5,5.9,4379.8,102.7,0,281,431,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303205,-1.51628,-61.51599,38114,120.9,0.6,35983.1,439.4,0,211.9,1358.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303304,-6.83379,-60.23604,41452,1055.2,53.4,38021.5,12.5,0,1620.2,742.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303403,-2.78735,-56.68566,5958,980.6,3.2,1542.6,20.4,0,1133.2,2281.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303502,-7.76452,-68.19675,42877,256.1,6.6,42213.6,121.8,0,23.7,261.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303536,-0.65847,-60.17004,25568,752.9,7.3,21162,230.2,0,1.1,3421.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
